<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
RTKMP,D,20000629,000000,19.0000000
RTKMP,D,20000630,000000,20.5000000
RTKMP,D,20000703,000000,20.3000000
RTKMP,D,20000704,000000,21.7000000
RTKMP,D,20000705,000000,21.1000000
RTKMP,D,20000706,000000,22.5000000
RTKMP,D,20000707,000000,23.0000000
RTKMP,D,20000710,000000,23.0100000
RTKMP,D,20000711,000000,22.5000000
RTKMP,D,20000712,000000,23.2500000
RTKMP,D,20000713,000000,23.3500000
RTKMP,D,20000714,000000,23.0000000
RTKMP,D,20000717,000000,24.0000000
RTKMP,D,20000718,000000,23.1500000
RTKMP,D,20000719,000000,23.2000000
RTKMP,D,20000720,000000,23.5000000
RTKMP,D,20000721,000000,23.6700000
RTKMP,D,20000724,000000,23.7000000
RTKMP,D,20000725,000000,23.5100000
RTKMP,D,20000726,000000,22.9000000
RTKMP,D,20000727,000000,23.0000000
RTKMP,D,20000728,000000,22.9800000
RTKMP,D,20000731,000000,23.0500000
RTKMP,D,20000801,000000,23.5000000
RTKMP,D,20000802,000000,23.3200000
RTKMP,D,20000803,000000,23.6500000
RTKMP,D,20000804,000000,25.0000000
RTKMP,D,20000807,000000,25.0000000
RTKMP,D,20000808,000000,25.2000000
RTKMP,D,20000809,000000,25.2000000
RTKMP,D,20000810,000000,25.0000000
RTKMP,D,20000811,000000,24.6200000
RTKMP,D,20000814,000000,25.2000000
RTKMP,D,20000815,000000,25.5000000
RTKMP,D,20000816,000000,25.0000000
RTKMP,D,20000817,000000,24.1000000
RTKMP,D,20000818,000000,23.5500000
RTKMP,D,20000821,000000,23.3300000
RTKMP,D,20000822,000000,24.2000000
RTKMP,D,20000823,000000,23.3600000
RTKMP,D,20000824,000000,23.6500000
RTKMP,D,20000825,000000,23.8500000
RTKMP,D,20000828,000000,23.9500000
RTKMP,D,20000829,000000,25.0000000
RTKMP,D,20000830,000000,24.2000000
RTKMP,D,20000831,000000,23.8100000
RTKMP,D,20000901,000000,24.0000000
RTKMP,D,20000904,000000,23.3500000
RTKMP,D,20000905,000000,23.3000000
RTKMP,D,20000906,000000,22.9700000
RTKMP,D,20000907,000000,22.0500000
RTKMP,D,20000908,000000,21.0000000
RTKMP,D,20000911,000000,19.3000000
RTKMP,D,20000912,000000,19.3000000
RTKMP,D,20000913,000000,18.0000000
RTKMP,D,20000914,000000,18.9900000
RTKMP,D,20000915,000000,18.3000000
RTKMP,D,20000918,000000,17.0100000
RTKMP,D,20000919,000000,18.2300000
RTKMP,D,20000920,000000,18.0000000
RTKMP,D,20000921,000000,18.0000000
RTKMP,D,20000922,000000,16.0000000
RTKMP,D,20000925,000000,18.4200000
RTKMP,D,20000926,000000,17.0600000
RTKMP,D,20000927,000000,17.7200000
RTKMP,D,20000928,000000,17.0000000
RTKMP,D,20000929,000000,17.0000000
RTKMP,D,20001002,000000,17.0000000
RTKMP,D,20001003,000000,17.2400000
RTKMP,D,20001004,000000,15.7000000
RTKMP,D,20001005,000000,15.0500000
RTKMP,D,20001006,000000,15.5000000
RTKMP,D,20001009,000000,15.0500000
RTKMP,D,20001010,000000,15.2400000
RTKMP,D,20001011,000000,13.6700000
RTKMP,D,20001012,000000,13.1000000
RTKMP,D,20001013,000000,12.3500000
RTKMP,D,20001016,000000,13.7500000
RTKMP,D,20001017,000000,13.4000000
RTKMP,D,20001018,000000,11.8000000
RTKMP,D,20001019,000000,12.4900000
RTKMP,D,20001020,000000,12.1000000
RTKMP,D,20001023,000000,12.6100000
RTKMP,D,20001024,000000,13.9000000
RTKMP,D,20001025,000000,13.5500000
RTKMP,D,20001026,000000,13.4000000
RTKMP,D,20001027,000000,13.5100000
RTKMP,D,20001030,000000,13.4000000
RTKMP,D,20001031,000000,13.6800000
RTKMP,D,20001101,000000,14.4700000
RTKMP,D,20001102,000000,14.4900000
RTKMP,D,20001103,000000,14.6200000
RTKMP,D,20001104,000000,14.0900000
RTKMP,D,20001108,000000,14.4000000
RTKMP,D,20001109,000000,13.9200000
RTKMP,D,20001110,000000,14.0000000
RTKMP,D,20001113,000000,13.3100000
RTKMP,D,20001114,000000,13.7900000
RTKMP,D,20001115,000000,13.0000000
RTKMP,D,20001116,000000,12.6100000
RTKMP,D,20001117,000000,13.0500000
RTKMP,D,20001120,000000,12.7100000
RTKMP,D,20001121,000000,12.2400000
RTKMP,D,20001122,000000,10.8000000
RTKMP,D,20001123,000000,10.7600000
RTKMP,D,20001124,000000,11.1600000
RTKMP,D,20001127,000000,11.4500000
RTKMP,D,20001128,000000,11.0000000
RTKMP,D,20001129,000000,10.4000000
RTKMP,D,20001130,000000,9.8000000
RTKMP,D,20001201,000000,9.7500000
RTKMP,D,20001204,000000,10.3900000
RTKMP,D,20001205,000000,11.9500000
RTKMP,D,20001206,000000,11.3000000
RTKMP,D,20001207,000000,10.3000000
RTKMP,D,20001208,000000,11.2900000
RTKMP,D,20001209,000000,11.0000000
RTKMP,D,20001213,000000,10.6500000
RTKMP,D,20001214,000000,10.2400000
RTKMP,D,20001215,000000,9.7300000
RTKMP,D,20001218,000000,10.4000000
RTKMP,D,20001219,000000,10.5000000
RTKMP,D,20001220,000000,9.9900000
RTKMP,D,20001221,000000,9.7000000
RTKMP,D,20001222,000000,10.0000000
RTKMP,D,20001225,000000,9.8100000
RTKMP,D,20001226,000000,10.0000000
RTKMP,D,20001227,000000,10.5000000
RTKMP,D,20001228,000000,10.5000000
RTKMP,D,20010103,000000,10.0000000
RTKMP,D,20010104,000000,11.0000000
RTKMP,D,20010105,000000,11.0000000
RTKMP,D,20010109,000000,11.0000000
RTKMP,D,20010110,000000,11.0000000
RTKMP,D,20010111,000000,11.4100000
RTKMP,D,20010112,000000,12.2000000
RTKMP,D,20010115,000000,12.4000000
RTKMP,D,20010116,000000,12.0000000
RTKMP,D,20010117,000000,12.5000000
RTKMP,D,20010118,000000,11.8800000
RTKMP,D,20010119,000000,12.3100000
RTKMP,D,20010122,000000,11.6900000
RTKMP,D,20010123,000000,11.7500000
RTKMP,D,20010124,000000,11.7100000
RTKMP,D,20010125,000000,11.7000000
RTKMP,D,20010126,000000,11.4800000
RTKMP,D,20010129,000000,11.4500000
RTKMP,D,20010130,000000,11.5800000
RTKMP,D,20010131,000000,11.5000000
RTKMP,D,20010201,000000,11.2500000
RTKMP,D,20010202,000000,11.3500000
RTKMP,D,20010205,000000,10.8000000
RTKMP,D,20010206,000000,11.2500000
RTKMP,D,20010207,000000,11.1900000
RTKMP,D,20010208,000000,11.2000000
RTKMP,D,20010209,000000,11.1900000
RTKMP,D,20010212,000000,11.1000000
RTKMP,D,20010213,000000,11.3100000
RTKMP,D,20010214,000000,11.1600000
RTKMP,D,20010215,000000,11.9700000
RTKMP,D,20010216,000000,11.7900000
RTKMP,D,20010219,000000,11.1000000
RTKMP,D,20010220,000000,11.1000000
RTKMP,D,20010221,000000,10.5000000
RTKMP,D,20010222,000000,10.4000000
RTKMP,D,20010223,000000,10.0000000
RTKMP,D,20010226,000000,10.5000000
RTKMP,D,20010228,000000,10.0000000
RTKMP,D,20010301,000000,10.0000000
RTKMP,D,20010302,000000,10.1900000
RTKMP,D,20010305,000000,10.3500000
RTKMP,D,20010306,000000,10.8000000
RTKMP,D,20010307,000000,11.1000000
RTKMP,D,20010312,000000,10.5000000
RTKMP,D,20010313,000000,10.3000000
RTKMP,D,20010314,000000,10.1100000
RTKMP,D,20010315,000000,10.2000000
RTKMP,D,20010316,000000,10.0500000
RTKMP,D,20010319,000000,10.2900000
RTKMP,D,20010320,000000,10.0000000
RTKMP,D,20010321,000000,10.0700000
RTKMP,D,20010322,000000,9.8000000
RTKMP,D,20010323,000000,10.0000000
RTKMP,D,20010326,000000,9.7000000
RTKMP,D,20010327,000000,9.5800000
RTKMP,D,20010328,000000,9.5000000
RTKMP,D,20010330,000000,9.5000000
RTKMP,D,20010402,000000,9.5100000
RTKMP,D,20010403,000000,9.0400000
RTKMP,D,20010404,000000,8.8000000
RTKMP,D,20010405,000000,9.0000000
RTKMP,D,20010406,000000,8.2000000
RTKMP,D,20010409,000000,8.2700000
RTKMP,D,20010410,000000,8.3200000
RTKMP,D,20010411,000000,8.4000000
RTKMP,D,20010412,000000,8.3000000
RTKMP,D,20010413,000000,10.2000000
RTKMP,D,20010416,000000,9.8000000
RTKMP,D,20010417,000000,9.3900000
RTKMP,D,20010418,000000,9.5000000
RTKMP,D,20010419,000000,9.6000000
RTKMP,D,20010420,000000,9.0200000
RTKMP,D,20010423,000000,8.7300000
RTKMP,D,20010424,000000,8.9900000
RTKMP,D,20010425,000000,8.9900000
RTKMP,D,20010426,000000,9.2800000
RTKMP,D,20010427,000000,9.1600000
RTKMP,D,20010428,000000,9.0700000
RTKMP,D,20010503,000000,9.1000000
RTKMP,D,20010504,000000,9.1000000
RTKMP,D,20010507,000000,9.1000000
RTKMP,D,20010508,000000,9.3700000
RTKMP,D,20010510,000000,9.4000000
RTKMP,D,20010511,000000,9.0500000
RTKMP,D,20010514,000000,8.9700000
RTKMP,D,20010515,000000,8.9400000
RTKMP,D,20010516,000000,8.8500000
RTKMP,D,20010517,000000,9.1400000
RTKMP,D,20010518,000000,9.1700000
RTKMP,D,20010521,000000,9.1400000
RTKMP,D,20010522,000000,8.8500000
RTKMP,D,20010523,000000,9.0000000
RTKMP,D,20010524,000000,8.8700000
RTKMP,D,20010525,000000,8.6700000
RTKMP,D,20010528,000000,8.8100000
RTKMP,D,20010529,000000,8.8500000
RTKMP,D,20010530,000000,8.9000000
RTKMP,D,20010531,000000,8.9500000
RTKMP,D,20010601,000000,9.2600000
RTKMP,D,20010604,000000,9.7000000
RTKMP,D,20010605,000000,9.6600000
RTKMP,D,20010606,000000,9.6000000
RTKMP,D,20010607,000000,9.4900000
RTKMP,D,20010608,000000,9.6000000
RTKMP,D,20010609,000000,9.5300000
RTKMP,D,20010613,000000,9.5000000
RTKMP,D,20010614,000000,9.4400000
RTKMP,D,20010615,000000,9.6100000
RTKMP,D,20010618,000000,9.7100000
RTKMP,D,20010619,000000,10.4000000
RTKMP,D,20010620,000000,10.3000000
RTKMP,D,20010621,000000,10.2000000
RTKMP,D,20010622,000000,10.3700000
RTKMP,D,20010625,000000,10.2300000
RTKMP,D,20010626,000000,10.0800000
RTKMP,D,20010627,000000,9.9800000
RTKMP,D,20010628,000000,10.0000000
RTKMP,D,20010629,000000,9.9300000
RTKMP,D,20010702,000000,9.9800000
RTKMP,D,20010703,000000,10.1500000
RTKMP,D,20010704,000000,10.2400000
RTKMP,D,20010705,000000,9.9300000
RTKMP,D,20010706,000000,9.8000000
RTKMP,D,20010709,000000,9.4500000
RTKMP,D,20010710,000000,9.6400000
RTKMP,D,20010711,000000,9.0900000
RTKMP,D,20010712,000000,9.0400000
RTKMP,D,20010713,000000,9.0800000
RTKMP,D,20010716,000000,9.0800000
RTKMP,D,20010717,000000,8.8100000
RTKMP,D,20010718,000000,8.6600000
RTKMP,D,20010719,000000,8.9000000
RTKMP,D,20010720,000000,8.7400000
RTKMP,D,20010723,000000,8.8800000
RTKMP,D,20010724,000000,8.5800000
RTKMP,D,20010725,000000,8.6000000
RTKMP,D,20010726,000000,8.8500000
RTKMP,D,20010727,000000,8.7300000
RTKMP,D,20010730,000000,8.7400000
RTKMP,D,20010731,000000,8.8800000
RTKMP,D,20010801,000000,8.8000000
RTKMP,D,20010802,000000,8.6500000
RTKMP,D,20010803,000000,8.6200000
RTKMP,D,20010806,000000,8.6800000
RTKMP,D,20010807,000000,8.3100000
RTKMP,D,20010808,000000,8.3900000
RTKMP,D,20010809,000000,8.7400000
RTKMP,D,20010810,000000,8.4100000
RTKMP,D,20010813,000000,8.4300000
RTKMP,D,20010814,000000,8.6100000
RTKMP,D,20010815,000000,8.4100000
RTKMP,D,20010816,000000,8.4900000
RTKMP,D,20010817,000000,8.4000000
RTKMP,D,20010820,000000,8.5000000
RTKMP,D,20010821,000000,8.4100000
RTKMP,D,20010822,000000,8.6000000
RTKMP,D,20010823,000000,8.6800000
RTKMP,D,20010824,000000,8.8400000
RTKMP,D,20010827,000000,8.7900000
RTKMP,D,20010828,000000,8.8100000
RTKMP,D,20010829,000000,8.8100000
RTKMP,D,20010830,000000,8.8500000
RTKMP,D,20010831,000000,8.7300000
RTKMP,D,20010903,000000,8.8800000
RTKMP,D,20010904,000000,8.8200000
RTKMP,D,20010905,000000,8.7500000
RTKMP,D,20010906,000000,8.8200000
RTKMP,D,20010907,000000,8.5900000
RTKMP,D,20010910,000000,8.4100000
RTKMP,D,20010911,000000,8.2300000
RTKMP,D,20010912,000000,7.4600000
RTKMP,D,20010913,000000,7.6600000
RTKMP,D,20010914,000000,7.4500000
RTKMP,D,20010917,000000,7.3400000
RTKMP,D,20010918,000000,7.6700000
RTKMP,D,20010919,000000,7.8400000
RTKMP,D,20010920,000000,7.7300000
RTKMP,D,20010921,000000,7.2000000
RTKMP,D,20010924,000000,7.4800000
RTKMP,D,20010925,000000,7.2000000
RTKMP,D,20010926,000000,7.3800000
RTKMP,D,20010927,000000,7.3500000
RTKMP,D,20010928,000000,7.1500000
RTKMP,D,20011001,000000,7.0500000
RTKMP,D,20011002,000000,6.5000000
RTKMP,D,20011003,000000,6.2500000
RTKMP,D,20011004,000000,6.4700000
RTKMP,D,20011005,000000,7.0700000
RTKMP,D,20011008,000000,7.0000000
RTKMP,D,20011009,000000,7.1600000
RTKMP,D,20011010,000000,7.4500000
RTKMP,D,20011011,000000,7.7100000
RTKMP,D,20011012,000000,7.7700000
RTKMP,D,20011015,000000,7.6100000
RTKMP,D,20011016,000000,7.9000000
RTKMP,D,20011017,000000,8.1300000
RTKMP,D,20011018,000000,7.8200000
RTKMP,D,20011019,000000,8.2500000
RTKMP,D,20011022,000000,8.2000000
RTKMP,D,20011023,000000,8.1200000
RTKMP,D,20011024,000000,8.0200000
RTKMP,D,20011025,000000,7.9800000
RTKMP,D,20011026,000000,8.0000000
RTKMP,D,20011029,000000,7.9600000
RTKMP,D,20011030,000000,8.1700000
RTKMP,D,20011031,000000,8.1600000
RTKMP,D,20011101,000000,8.3900000
RTKMP,D,20011102,000000,8.3400000
RTKMP,D,20011105,000000,9.3300000
RTKMP,D,20011106,000000,9.3100000
RTKMP,D,20011108,000000,10.0500000
RTKMP,D,20011109,000000,10.9400000
RTKMP,D,20011112,000000,10.5000000
RTKMP,D,20011113,000000,11.4500000
RTKMP,D,20011114,000000,11.3400000
RTKMP,D,20011115,000000,10.9800000
RTKMP,D,20011116,000000,10.9500000
RTKMP,D,20011119,000000,11.1500000
RTKMP,D,20011120,000000,11.3900000
RTKMP,D,20011121,000000,11.0000000
RTKMP,D,20011122,000000,11.5700000
RTKMP,D,20011123,000000,11.4100000
RTKMP,D,20011126,000000,11.7000000
RTKMP,D,20011127,000000,12.0500000
RTKMP,D,20011128,000000,12.1700000
RTKMP,D,20011129,000000,12.0200000
RTKMP,D,20011130,000000,12.6300000
RTKMP,D,20011203,000000,12.5200000
RTKMP,D,20011204,000000,12.6900000
RTKMP,D,20011205,000000,12.2700000
RTKMP,D,20011206,000000,12.5900000
RTKMP,D,20011207,000000,12.3200000
RTKMP,D,20011210,000000,12.2000000
RTKMP,D,20011211,000000,12.5900000
RTKMP,D,20011213,000000,11.9500000
RTKMP,D,20011214,000000,12.0400000
RTKMP,D,20011217,000000,13.1000000
RTKMP,D,20011218,000000,12.9000000
RTKMP,D,20011219,000000,13.3300000
RTKMP,D,20011220,000000,13.8500000
RTKMP,D,20011221,000000,14.5500000
RTKMP,D,20011224,000000,14.9000000
RTKMP,D,20011225,000000,14.3000000
RTKMP,D,20011226,000000,14.7800000
RTKMP,D,20011227,000000,14.7700000
RTKMP,D,20011228,000000,14.6000000
RTKMP,D,20011229,000000,14.8500000
RTKMP,D,20020103,000000,15.4300000
RTKMP,D,20020104,000000,15.3500000
RTKMP,D,20020108,000000,16.3700000
RTKMP,D,20020109,000000,16.1800000
RTKMP,D,20020110,000000,16.0000000
RTKMP,D,20020111,000000,16.3200000
RTKMP,D,20020114,000000,15.4100000
RTKMP,D,20020115,000000,15.7700000
RTKMP,D,20020116,000000,15.4000000
RTKMP,D,20020117,000000,15.8400000
RTKMP,D,20020118,000000,15.8200000
RTKMP,D,20020121,000000,16.1400000
RTKMP,D,20020122,000000,16.6100000
RTKMP,D,20020123,000000,17.0000000
RTKMP,D,20020124,000000,16.7500000
RTKMP,D,20020125,000000,16.4000000
RTKMP,D,20020128,000000,16.4900000
RTKMP,D,20020129,000000,16.9700000
RTKMP,D,20020130,000000,16.3800000
RTKMP,D,20020131,000000,16.8100000
RTKMP,D,20020201,000000,16.9500000
RTKMP,D,20020204,000000,17.0400000
RTKMP,D,20020205,000000,17.0000000
RTKMP,D,20020206,000000,17.5000000
RTKMP,D,20020207,000000,18.1000000
RTKMP,D,20020208,000000,18.1000000
RTKMP,D,20020211,000000,18.8200000
RTKMP,D,20020212,000000,19.0900000
RTKMP,D,20020213,000000,19.1100000
RTKMP,D,20020214,000000,19.1000000
RTKMP,D,20020215,000000,19.0900000
RTKMP,D,20020218,000000,18.9500000
RTKMP,D,20020219,000000,18.7800000
RTKMP,D,20020220,000000,18.3500000
RTKMP,D,20020221,000000,18.9400000
RTKMP,D,20020222,000000,18.8500000
RTKMP,D,20020226,000000,19.3100000
RTKMP,D,20020227,000000,19.3600000
RTKMP,D,20020228,000000,19.7000000
RTKMP,D,20020301,000000,20.3700000
RTKMP,D,20020304,000000,21.0000000
RTKMP,D,20020305,000000,20.8300000
RTKMP,D,20020306,000000,21.1800000
RTKMP,D,20020307,000000,22.0000000
RTKMP,D,20020311,000000,22.1000000
RTKMP,D,20020312,000000,21.6000000
RTKMP,D,20020313,000000,21.8500000
RTKMP,D,20020314,000000,22.3800000
RTKMP,D,20020315,000000,22.7100000
RTKMP,D,20020318,000000,22.9500000
RTKMP,D,20020319,000000,22.2800000
RTKMP,D,20020320,000000,21.6800000
RTKMP,D,20020321,000000,22.0800000
RTKMP,D,20020322,000000,21.6100000
RTKMP,D,20020325,000000,21.0500000
RTKMP,D,20020326,000000,21.8000000
RTKMP,D,20020327,000000,21.9400000
RTKMP,D,20020328,000000,22.3400000
RTKMP,D,20020329,000000,22.3000000
RTKMP,D,20020401,000000,22.1800000
RTKMP,D,20020402,000000,21.4000000
RTKMP,D,20020403,000000,21.0000000
RTKMP,D,20020404,000000,20.8700000
RTKMP,D,20020405,000000,21.1500000
RTKMP,D,20020408,000000,21.1400000
RTKMP,D,20020409,000000,21.5000000
RTKMP,D,20020410,000000,23.0100000
RTKMP,D,20020411,000000,23.4400000
RTKMP,D,20020412,000000,23.2000000
RTKMP,D,20020415,000000,23.0900000
RTKMP,D,20020416,000000,23.6000000
RTKMP,D,20020417,000000,24.0400000
RTKMP,D,20020418,000000,25.7100000
RTKMP,D,20020419,000000,26.2500000
RTKMP,D,20020422,000000,26.0000000
RTKMP,D,20020423,000000,26.2000000
RTKMP,D,20020424,000000,26.1000000
RTKMP,D,20020425,000000,24.5000000
RTKMP,D,20020426,000000,24.4400000
RTKMP,D,20020427,000000,24.2800000
RTKMP,D,20020429,000000,24.4000000
RTKMP,D,20020430,000000,23.5000000
RTKMP,D,20020506,000000,23.2600000
RTKMP,D,20020507,000000,21.2400000
RTKMP,D,20020508,000000,23.0000000
RTKMP,D,20020513,000000,23.1900000
RTKMP,D,20020514,000000,23.7100000
RTKMP,D,20020515,000000,23.3000000
RTKMP,D,20020516,000000,23.1300000
RTKMP,D,20020517,000000,23.5000000
RTKMP,D,20020518,000000,23.6500000
RTKMP,D,20020520,000000,23.3500000
RTKMP,D,20020521,000000,22.8900000
RTKMP,D,20020522,000000,22.5400000
RTKMP,D,20020523,000000,22.6400000
RTKMP,D,20020524,000000,22.0800000
RTKMP,D,20020527,000000,22.2800000
RTKMP,D,20020528,000000,21.0000000
RTKMP,D,20020529,000000,19.8000000
RTKMP,D,20020530,000000,18.6000000
RTKMP,D,20020531,000000,20.1100000
RTKMP,D,20020603,000000,19.5500000
RTKMP,D,20020604,000000,19.8000000
RTKMP,D,20020605,000000,19.9500000
RTKMP,D,20020606,000000,20.0000000
RTKMP,D,20020607,000000,19.9400000
RTKMP,D,20020610,000000,20.0500000
RTKMP,D,20020611,000000,20.5800000
RTKMP,D,20020613,000000,20.7500000
RTKMP,D,20020614,000000,20.6000000
RTKMP,D,20020617,000000,20.4000000
RTKMP,D,20020618,000000,20.2000000
RTKMP,D,20020619,000000,18.9600000
RTKMP,D,20020620,000000,18.5800000
RTKMP,D,20020621,000000,18.0600000
RTKMP,D,20020624,000000,17.8000000
RTKMP,D,20020625,000000,18.7000000
RTKMP,D,20020626,000000,16.7000000
RTKMP,D,20020627,000000,17.2100000
RTKMP,D,20020628,000000,16.8100000
RTKMP,D,20020701,000000,17.1500000
RTKMP,D,20020702,000000,16.7500000
RTKMP,D,20020703,000000,17.4000000
RTKMP,D,20020704,000000,18.8200000
RTKMP,D,20020705,000000,18.9900000
RTKMP,D,20020708,000000,18.7000000
RTKMP,D,20020709,000000,18.9100000
RTKMP,D,20020710,000000,19.2500000
RTKMP,D,20020711,000000,18.6000000
RTKMP,D,20020712,000000,18.8500000
RTKMP,D,20020715,000000,18.9100000
RTKMP,D,20020716,000000,18.8000000
RTKMP,D,20020717,000000,19.2400000
RTKMP,D,20020718,000000,19.4000000
RTKMP,D,20020719,000000,18.9800000
RTKMP,D,20020722,000000,18.2000000
RTKMP,D,20020723,000000,18.0400000
RTKMP,D,20020724,000000,17.1000000
RTKMP,D,20020725,000000,17.0000000
RTKMP,D,20020726,000000,17.1000000
RTKMP,D,20020729,000000,17.8000000
RTKMP,D,20020730,000000,17.5400000
RTKMP,D,20020731,000000,17.7000000
RTKMP,D,20020801,000000,17.9800000
RTKMP,D,20020802,000000,17.7000000
RTKMP,D,20020805,000000,16.2100000
RTKMP,D,20020806,000000,17.0000000
RTKMP,D,20020807,000000,16.9100000
RTKMP,D,20020808,000000,17.5000000
RTKMP,D,20020809,000000,17.7000000
RTKMP,D,20020812,000000,18.4700000
RTKMP,D,20020813,000000,18.3600000
RTKMP,D,20020814,000000,18.3000000
RTKMP,D,20020815,000000,18.9300000
RTKMP,D,20020816,000000,18.9000000
RTKMP,D,20020819,000000,19.7700000
RTKMP,D,20020820,000000,19.6000000
RTKMP,D,20020821,000000,19.9400000
RTKMP,D,20020822,000000,20.1800000
RTKMP,D,20020823,000000,19.5000000
RTKMP,D,20020826,000000,19.6000000
RTKMP,D,20020827,000000,20.1400000
RTKMP,D,20020828,000000,20.2000000
RTKMP,D,20020829,000000,20.0500000
RTKMP,D,20020830,000000,20.2700000
RTKMP,D,20020902,000000,20.0900000
RTKMP,D,20020903,000000,19.8700000
RTKMP,D,20020904,000000,20.0000000
RTKMP,D,20020905,000000,19.9000000
RTKMP,D,20020906,000000,20.0000000
RTKMP,D,20020909,000000,19.5700000
RTKMP,D,20020910,000000,20.4000000
RTKMP,D,20020911,000000,20.8700000
RTKMP,D,20020912,000000,20.5400000
RTKMP,D,20020913,000000,20.2500000
RTKMP,D,20020916,000000,19.7700000
RTKMP,D,20020917,000000,19.8000000
RTKMP,D,20020918,000000,19.2000000
RTKMP,D,20020919,000000,19.0900000
RTKMP,D,20020920,000000,19.1900000
RTKMP,D,20020923,000000,19.0000000
RTKMP,D,20020924,000000,18.9500000
RTKMP,D,20020925,000000,19.1900000
RTKMP,D,20020926,000000,19.1800000
RTKMP,D,20020927,000000,19.1100000
RTKMP,D,20020930,000000,18.7300000
RTKMP,D,20021001,000000,18.0100000
RTKMP,D,20021002,000000,18.6500000
RTKMP,D,20021003,000000,18.4000000
RTKMP,D,20021004,000000,18.4400000
RTKMP,D,20021007,000000,18.4900000
RTKMP,D,20021008,000000,18.4700000
RTKMP,D,20021009,000000,18.0600000
RTKMP,D,20021010,000000,18.2000000
RTKMP,D,20021011,000000,18.2100000
RTKMP,D,20021014,000000,18.2500000
RTKMP,D,20021015,000000,18.7000000
RTKMP,D,20021016,000000,18.5800000
RTKMP,D,20021017,000000,18.9000000
RTKMP,D,20021018,000000,18.9400000
RTKMP,D,20021021,000000,19.4300000
RTKMP,D,20021022,000000,19.2900000
RTKMP,D,20021023,000000,19.3300000
RTKMP,D,20021024,000000,18.8000000
RTKMP,D,20021025,000000,18.9400000
RTKMP,D,20021028,000000,19.6900000
RTKMP,D,20021029,000000,19.3900000
RTKMP,D,20021030,000000,19.8000000
RTKMP,D,20021031,000000,21.0000000
RTKMP,D,20021101,000000,21.2000000
RTKMP,D,20021104,000000,21.6700000
RTKMP,D,20021105,000000,21.3900000
RTKMP,D,20021106,000000,22.0000000
RTKMP,D,20021110,000000,21.8300000
RTKMP,D,20021111,000000,22.1800000
RTKMP,D,20021112,000000,23.2000000
RTKMP,D,20021113,000000,23.0400000
RTKMP,D,20021114,000000,23.8800000
RTKMP,D,20021115,000000,24.0600000
RTKMP,D,20021118,000000,23.6700000
RTKMP,D,20021119,000000,23.1500000
RTKMP,D,20021120,000000,23.4000000
RTKMP,D,20021121,000000,23.6500000
RTKMP,D,20021122,000000,23.9400000
RTKMP,D,20021125,000000,24.5000000
RTKMP,D,20021126,000000,23.6500000
RTKMP,D,20021127,000000,23.8000000
RTKMP,D,20021128,000000,23.9700000
RTKMP,D,20021129,000000,24.0300000
RTKMP,D,20021202,000000,24.7500000
RTKMP,D,20021203,000000,24.6900000
RTKMP,D,20021204,000000,25.0500000
RTKMP,D,20021205,000000,24.9600000
RTKMP,D,20021206,000000,25.2500000
RTKMP,D,20021209,000000,25.3400000
RTKMP,D,20021210,000000,24.6100000
RTKMP,D,20021211,000000,24.6500000
RTKMP,D,20021215,000000,24.8500000
RTKMP,D,20021216,000000,24.7000000
RTKMP,D,20021217,000000,25.1400000
RTKMP,D,20021218,000000,24.8700000
RTKMP,D,20021219,000000,24.9700000
RTKMP,D,20021220,000000,24.4300000
RTKMP,D,20021223,000000,24.3700000
RTKMP,D,20021224,000000,24.1900000
RTKMP,D,20021225,000000,24.3700000
RTKMP,D,20021226,000000,24.2400000
RTKMP,D,20021227,000000,24.1600000
RTKMP,D,20021230,000000,24.1000000
RTKMP,D,20021231,000000,24.1600000
RTKMP,D,20030104,000000,25.0500000
RTKMP,D,20030105,000000,25.0900000
RTKMP,D,20030108,000000,25.4300000
RTKMP,D,20030109,000000,26.4000000
RTKMP,D,20030110,000000,26.3000000
RTKMP,D,20030113,000000,26.3100000
RTKMP,D,20030114,000000,26.5700000
RTKMP,D,20030115,000000,27.2300000
RTKMP,D,20030116,000000,27.2500000
RTKMP,D,20030117,000000,26.4300000
RTKMP,D,20030120,000000,26.5700000
RTKMP,D,20030121,000000,26.6000000
RTKMP,D,20030122,000000,26.5800000
RTKMP,D,20030123,000000,26.4800000
RTKMP,D,20030124,000000,26.4900000
RTKMP,D,20030127,000000,25.6400000
RTKMP,D,20030128,000000,25.5000000
RTKMP,D,20030129,000000,25.5300000
RTKMP,D,20030130,000000,25.6500000
RTKMP,D,20030131,000000,25.3900000
RTKMP,D,20030203,000000,26.2000000
RTKMP,D,20030204,000000,26.1000000
RTKMP,D,20030205,000000,26.0900000
RTKMP,D,20030206,000000,26.1300000
RTKMP,D,20030207,000000,26.2000000
RTKMP,D,20030210,000000,26.2000000
RTKMP,D,20030211,000000,26.5900000
RTKMP,D,20030212,000000,26.2100000
RTKMP,D,20030213,000000,26.7700000
RTKMP,D,20030214,000000,26.8000000
RTKMP,D,20030217,000000,27.3600000
RTKMP,D,20030218,000000,27.6400000
RTKMP,D,20030219,000000,28.1200000
RTKMP,D,20030220,000000,28.4600000
RTKMP,D,20030221,000000,29.1000000
RTKMP,D,20030225,000000,29.3000000
RTKMP,D,20030226,000000,29.5800000
RTKMP,D,20030227,000000,30.8000000
