<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
QIWI,D,20160623,000000,875.0000000
QIWI,D,20160624,000000,826.0000000
QIWI,D,20160627,000000,806.0000000
QIWI,D,20160628,000000,836.0000000
QIWI,D,20160629,000000,869.0000000
QIWI,D,20160630,000000,852.0000000
QIWI,D,20160701,000000,835.0000000
QIWI,D,20160704,000000,850.0000000
QIWI,D,20160705,000000,804.0000000
QIWI,D,20160706,000000,808.0000000
QIWI,D,20160707,000000,810.0000000
QIWI,D,20160708,000000,823.0000000
QIWI,D,20160711,000000,829.0000000
QIWI,D,20160712,000000,833.0000000
QIWI,D,20160713,000000,814.0000000
QIWI,D,20160714,000000,809.0000000
QIWI,D,20160715,000000,785.0000000
QIWI,D,20160718,000000,770.0000000
QIWI,D,20160719,000000,775.0000000
QIWI,D,20160720,000000,783.0000000
QIWI,D,20160721,000000,779.0000000
QIWI,D,20160722,000000,792.0000000
QIWI,D,20160725,000000,793.0000000
QIWI,D,20160726,000000,793.0000000
QIWI,D,20160727,000000,802.0000000
QIWI,D,20160728,000000,807.0000000
QIWI,D,20160729,000000,800.0000000
QIWI,D,20160801,000000,800.0000000
QIWI,D,20160802,000000,798.0000000
QIWI,D,20160803,000000,785.0000000
QIWI,D,20160804,000000,793.0000000
QIWI,D,20160805,000000,799.0000000
QIWI,D,20160808,000000,805.0000000
QIWI,D,20160809,000000,813.0000000
QIWI,D,20160810,000000,798.0000000
QIWI,D,20160811,000000,795.0000000
QIWI,D,20160812,000000,782.0000000
QIWI,D,20160815,000000,802.0000000
QIWI,D,20160816,000000,844.0000000
QIWI,D,20160817,000000,870.0000000
QIWI,D,20160818,000000,862.0000000
QIWI,D,20160819,000000,855.0000000
QIWI,D,20160822,000000,867.0000000
QIWI,D,20160823,000000,895.0000000
QIWI,D,20160824,000000,912.0000000
QIWI,D,20160825,000000,921.0000000
QIWI,D,20160826,000000,904.0000000
QIWI,D,20160829,000000,932.0000000
QIWI,D,20160830,000000,939.0000000
QIWI,D,20160831,000000,935.0000000
QIWI,D,20160901,000000,970.0000000
QIWI,D,20160902,000000,987.0000000
QIWI,D,20160905,000000,980.0000000
QIWI,D,20160906,000000,979.0000000
QIWI,D,20160907,000000,973.0000000
QIWI,D,20160908,000000,950.0000000
QIWI,D,20160909,000000,977.0000000
QIWI,D,20160912,000000,973.0000000
QIWI,D,20160913,000000,970.0000000
QIWI,D,20160914,000000,975.0000000
QIWI,D,20160915,000000,1009.0000000
QIWI,D,20160916,000000,1005.0000000
QIWI,D,20160919,000000,1010.0000000
QIWI,D,20160920,000000,995.0000000
QIWI,D,20160921,000000,993.0000000
QIWI,D,20160922,000000,1018.0000000
QIWI,D,20160923,000000,1017.0000000
QIWI,D,20160926,000000,1003.0000000
QIWI,D,20160927,000000,991.0000000
QIWI,D,20160928,000000,989.0000000
QIWI,D,20160929,000000,952.0000000
QIWI,D,20160930,000000,937.0000000
QIWI,D,20161003,000000,931.0000000
QIWI,D,20161004,000000,930.0000000
QIWI,D,20161005,000000,928.0000000
QIWI,D,20161006,000000,907.0000000
QIWI,D,20161007,000000,872.0000000
QIWI,D,20161010,000000,859.0000000
QIWI,D,20161011,000000,881.0000000
QIWI,D,20161012,000000,899.0000000
QIWI,D,20161013,000000,922.0000000
QIWI,D,20161014,000000,945.0000000
QIWI,D,20161017,000000,926.0000000
QIWI,D,20161018,000000,931.0000000
QIWI,D,20161019,000000,907.0000000
QIWI,D,20161020,000000,868.0000000
QIWI,D,20161021,000000,843.0000000
QIWI,D,20161024,000000,849.0000000
QIWI,D,20161025,000000,860.0000000
QIWI,D,20161026,000000,837.0000000
QIWI,D,20161027,000000,824.0000000
QIWI,D,20161028,000000,825.0000000
QIWI,D,20161031,000000,829.0000000
QIWI,D,20161101,000000,816.0000000
QIWI,D,20161102,000000,810.0000000
QIWI,D,20161103,000000,810.0000000
QIWI,D,20161107,000000,824.0000000
QIWI,D,20161108,000000,803.0000000
QIWI,D,20161109,000000,831.0000000
QIWI,D,20161110,000000,833.0000000
QIWI,D,20161111,000000,844.0000000
QIWI,D,20161114,000000,840.0000000
QIWI,D,20161115,000000,838.0000000
QIWI,D,20161116,000000,827.0000000
QIWI,D,20161117,000000,836.0000000
QIWI,D,20161118,000000,844.0000000
QIWI,D,20161121,000000,854.0000000
QIWI,D,20161122,000000,865.0000000
QIWI,D,20161123,000000,880.0000000
QIWI,D,20161124,000000,880.0000000
QIWI,D,20161125,000000,870.0000000
QIWI,D,20161128,000000,870.0000000
QIWI,D,20161129,000000,894.0000000
QIWI,D,20161130,000000,878.0000000
QIWI,D,20161201,000000,829.0000000
QIWI,D,20161202,000000,828.0000000
QIWI,D,20161205,000000,811.0000000
QIWI,D,20161206,000000,806.0000000
QIWI,D,20161207,000000,801.0000000
QIWI,D,20161208,000000,799.0000000
QIWI,D,20161209,000000,791.0000000
QIWI,D,20161212,000000,780.0000000
QIWI,D,20161213,000000,783.0000000
QIWI,D,20161214,000000,789.0000000
QIWI,D,20161215,000000,782.0000000
QIWI,D,20161216,000000,776.0000000
QIWI,D,20161219,000000,781.0000000
QIWI,D,20161220,000000,785.0000000
QIWI,D,20161221,000000,778.0000000
QIWI,D,20161222,000000,778.0000000
QIWI,D,20161223,000000,778.0000000
QIWI,D,20161226,000000,782.0000000
QIWI,D,20161227,000000,770.0000000
QIWI,D,20161228,000000,774.0000000
QIWI,D,20161229,000000,782.0000000
QIWI,D,20161230,000000,780.0000000
QIWI,D,20170103,000000,782.0000000
QIWI,D,20170104,000000,784.0000000
QIWI,D,20170105,000000,779.0000000
QIWI,D,20170106,000000,775.0000000
QIWI,D,20170109,000000,776.0000000
QIWI,D,20170110,000000,768.0000000
QIWI,D,20170111,000000,753.0000000
QIWI,D,20170112,000000,724.0000000
QIWI,D,20170113,000000,730.0000000
QIWI,D,20170116,000000,741.0000000
QIWI,D,20170117,000000,741.0000000
QIWI,D,20170118,000000,716.0000000
QIWI,D,20170119,000000,714.0000000
QIWI,D,20170120,000000,711.0000000
QIWI,D,20170123,000000,713.0000000
QIWI,D,20170124,000000,712.0000000
QIWI,D,20170125,000000,736.0000000
QIWI,D,20170126,000000,781.0000000
QIWI,D,20170127,000000,799.0000000
QIWI,D,20170130,000000,793.0000000
QIWI,D,20170131,000000,821.0000000
QIWI,D,20170201,000000,820.0000000
QIWI,D,20170202,000000,810.0000000
QIWI,D,20170203,000000,800.0000000
QIWI,D,20170206,000000,800.0000000
QIWI,D,20170207,000000,822.0000000
QIWI,D,20170208,000000,815.0000000
QIWI,D,20170209,000000,819.0000000
QIWI,D,20170210,000000,841.0000000
QIWI,D,20170213,000000,849.0000000
QIWI,D,20170214,000000,842.0000000
QIWI,D,20170215,000000,855.0000000
QIWI,D,20170216,000000,860.0000000
QIWI,D,20170217,000000,875.0000000
QIWI,D,20170220,000000,885.0000000
QIWI,D,20170221,000000,895.0000000
QIWI,D,20170222,000000,907.0000000
QIWI,D,20170224,000000,844.0000000
QIWI,D,20170227,000000,822.0000000
QIWI,D,20170228,000000,819.0000000
QIWI,D,20170301,000000,822.0000000
QIWI,D,20170302,000000,832.0000000
QIWI,D,20170303,000000,836.0000000
QIWI,D,20170306,000000,839.0000000
QIWI,D,20170307,000000,861.0000000
QIWI,D,20170309,000000,881.0000000
QIWI,D,20170310,000000,918.0000000
QIWI,D,20170313,000000,909.0000000
QIWI,D,20170314,000000,935.0000000
QIWI,D,20170315,000000,972.0000000
QIWI,D,20170316,000000,965.0000000
QIWI,D,20170317,000000,940.0000000
QIWI,D,20170320,000000,971.0000000
QIWI,D,20170321,000000,974.0000000
QIWI,D,20170322,000000,939.0000000
QIWI,D,20170323,000000,970.0000000
QIWI,D,20170324,000000,958.0000000
QIWI,D,20170327,000000,926.0000000
QIWI,D,20170328,000000,950.0000000
QIWI,D,20170329,000000,946.0000000
QIWI,D,20170330,000000,927.0000000
QIWI,D,20170331,000000,956.0000000
QIWI,D,20170403,000000,951.0000000
QIWI,D,20170404,000000,958.0000000
QIWI,D,20170405,000000,962.0000000
QIWI,D,20170406,000000,970.0000000
QIWI,D,20170407,000000,947.0000000
QIWI,D,20170410,000000,975.0000000
QIWI,D,20170411,000000,976.0000000
QIWI,D,20170412,000000,962.0000000
QIWI,D,20170413,000000,955.0000000
QIWI,D,20170414,000000,942.0000000
QIWI,D,20170417,000000,938.0000000
QIWI,D,20170418,000000,941.0000000
QIWI,D,20170419,000000,959.0000000
QIWI,D,20170420,000000,994.0000000
QIWI,D,20170421,000000,986.0000000
QIWI,D,20170424,000000,996.0000000
QIWI,D,20170425,000000,1000.0000000
QIWI,D,20170426,000000,1023.0000000
QIWI,D,20170427,000000,1047.0000000
QIWI,D,20170428,000000,1090.0000000
QIWI,D,20170502,000000,1093.0000000
QIWI,D,20170503,000000,1120.0000000
QIWI,D,20170504,000000,1159.0000000
QIWI,D,20170505,000000,1122.0000000
QIWI,D,20170510,000000,1149.0000000
QIWI,D,20170511,000000,1131.0000000
QIWI,D,20170512,000000,1129.0000000
QIWI,D,20170515,000000,1102.0000000
QIWI,D,20170516,000000,1115.0000000
QIWI,D,20170517,000000,1220.0000000
QIWI,D,20170518,000000,1250.0000000
QIWI,D,20170519,000000,1265.0000000
QIWI,D,20170522,000000,1230.0000000
QIWI,D,20170523,000000,1294.0000000
QIWI,D,20170524,000000,1266.0000000
QIWI,D,20170525,000000,1291.0000000
QIWI,D,20170526,000000,1301.0000000
QIWI,D,20170529,000000,1316.0000000
QIWI,D,20170530,000000,1357.0000000
QIWI,D,20170531,000000,1297.0000000
QIWI,D,20170601,000000,1325.0000000
QIWI,D,20170602,000000,1303.0000000
QIWI,D,20170605,000000,1310.0000000
QIWI,D,20170606,000000,1301.0000000
QIWI,D,20170607,000000,1327.0000000
QIWI,D,20170608,000000,1315.0000000
QIWI,D,20170609,000000,1365.0000000
QIWI,D,20170613,000000,1370.0000000
QIWI,D,20170614,000000,1410.0000000
QIWI,D,20170615,000000,1429.0000000
QIWI,D,20170616,000000,1443.0000000
QIWI,D,20170619,000000,1440.0000000
QIWI,D,20170620,000000,1450.0000000
QIWI,D,20170621,000000,1462.0000000
QIWI,D,20170622,000000,1445.0000000
QIWI,D,20170623,000000,1439.0000000
QIWI,D,20170626,000000,1436.0000000
QIWI,D,20170627,000000,1420.0000000
QIWI,D,20170628,000000,1452.0000000
QIWI,D,20170629,000000,1425.0000000
QIWI,D,20170630,000000,1446.0000000
QIWI,D,20170703,000000,1495.0000000
QIWI,D,20170704,000000,1492.0000000
QIWI,D,20170705,000000,1470.0000000
QIWI,D,20170706,000000,1439.0000000
QIWI,D,20170707,000000,1441.0000000
QIWI,D,20170710,000000,1400.0000000
QIWI,D,20170711,000000,1399.0000000
QIWI,D,20170712,000000,1433.0000000
QIWI,D,20170713,000000,1385.0000000
QIWI,D,20170714,000000,1360.0000000
QIWI,D,20170717,000000,1350.0000000
QIWI,D,20170718,000000,1265.0000000
QIWI,D,20170719,000000,1223.0000000
QIWI,D,20170720,000000,1201.0000000
QIWI,D,20170721,000000,1193.0000000
QIWI,D,20170724,000000,1223.0000000
QIWI,D,20170725,000000,1220.0000000
QIWI,D,20170726,000000,1165.0000000
QIWI,D,20170727,000000,1146.0000000
QIWI,D,20170728,000000,1076.0000000
QIWI,D,20170731,000000,1089.0000000
QIWI,D,20170801,000000,1150.0000000
QIWI,D,20170802,000000,1136.0000000
QIWI,D,20170803,000000,1112.0000000
QIWI,D,20170804,000000,1151.0000000
QIWI,D,20170807,000000,1190.0000000
QIWI,D,20170808,000000,1204.0000000
QIWI,D,20170809,000000,1193.0000000
QIWI,D,20170810,000000,1134.0000000
QIWI,D,20170811,000000,1085.0000000
QIWI,D,20170814,000000,1086.0000000
QIWI,D,20170815,000000,1080.0000000
QIWI,D,20170816,000000,1059.0000000
QIWI,D,20170817,000000,1043.0000000
QIWI,D,20170818,000000,1048.0000000
QIWI,D,20170821,000000,1038.0000000
QIWI,D,20170822,000000,1045.0000000
QIWI,D,20170823,000000,1040.0000000
QIWI,D,20170824,000000,1040.0000000
QIWI,D,20170825,000000,970.0000000
QIWI,D,20170828,000000,976.0000000
QIWI,D,20170829,000000,950.0000000
QIWI,D,20170830,000000,933.0000000
QIWI,D,20170831,000000,974.0000000
QIWI,D,20170901,000000,944.0000000
QIWI,D,20170904,000000,959.0000000
QIWI,D,20170905,000000,920.0000000
QIWI,D,20170906,000000,936.0000000
QIWI,D,20170907,000000,963.0000000
QIWI,D,20170908,000000,1000.0000000
QIWI,D,20170911,000000,1035.0000000
QIWI,D,20170912,000000,1040.0000000
QIWI,D,20170913,000000,1046.0000000
QIWI,D,20170914,000000,1020.0000000
QIWI,D,20170915,000000,991.0000000
QIWI,D,20170918,000000,1008.0000000
QIWI,D,20170919,000000,1039.0000000
QIWI,D,20170920,000000,1031.0000000
QIWI,D,20170921,000000,1007.0000000
QIWI,D,20170922,000000,1035.0000000
QIWI,D,20170925,000000,990.0000000
QIWI,D,20170926,000000,960.0000000
QIWI,D,20170927,000000,946.0000000
QIWI,D,20170928,000000,957.0000000
QIWI,D,20170929,000000,970.0000000
QIWI,D,20171002,000000,946.0000000
QIWI,D,20171003,000000,946.0000000
QIWI,D,20171004,000000,938.0000000
QIWI,D,20171005,000000,948.0000000
QIWI,D,20171006,000000,952.0000000
QIWI,D,20171009,000000,976.0000000
QIWI,D,20171010,000000,990.0000000
QIWI,D,20171011,000000,1005.0000000
QIWI,D,20171012,000000,1013.0000000
QIWI,D,20171013,000000,999.0000000
QIWI,D,20171016,000000,999.0000000
QIWI,D,20171017,000000,978.0000000
QIWI,D,20171018,000000,985.0000000
QIWI,D,20171019,000000,970.0000000
QIWI,D,20171020,000000,974.0000000
QIWI,D,20171023,000000,981.0000000
QIWI,D,20171024,000000,980.0000000
QIWI,D,20171025,000000,992.0000000
QIWI,D,20171026,000000,987.0000000
QIWI,D,20171027,000000,989.0000000
QIWI,D,20171030,000000,990.0000000
QIWI,D,20171031,000000,991.0000000
QIWI,D,20171101,000000,1011.0000000
QIWI,D,20171102,000000,999.0000000
QIWI,D,20171103,000000,990.0000000
QIWI,D,20171107,000000,998.0000000
QIWI,D,20171108,000000,995.0000000
QIWI,D,20171109,000000,991.0000000
QIWI,D,20171110,000000,989.0000000
QIWI,D,20171113,000000,966.0000000
QIWI,D,20171114,000000,1002.0000000
QIWI,D,20171115,000000,998.0000000
QIWI,D,20171116,000000,1016.0000000
QIWI,D,20171117,000000,1005.0000000
QIWI,D,20171120,000000,997.0000000
QIWI,D,20171121,000000,976.0000000
QIWI,D,20171122,000000,935.0000000
QIWI,D,20171123,000000,945.0000000
QIWI,D,20171124,000000,945.0000000
QIWI,D,20171127,000000,941.0000000
QIWI,D,20171128,000000,938.0000000
QIWI,D,20171129,000000,931.0000000
QIWI,D,20171130,000000,916.0000000
QIWI,D,20171201,000000,873.0000000
QIWI,D,20171204,000000,816.0000000
QIWI,D,20171205,000000,818.0000000
QIWI,D,20171206,000000,818.0000000
QIWI,D,20171207,000000,838.0000000
QIWI,D,20171208,000000,839.0000000
QIWI,D,20171211,000000,846.0000000
QIWI,D,20171212,000000,841.0000000
QIWI,D,20171213,000000,827.0000000
QIWI,D,20171214,000000,829.0000000
QIWI,D,20171215,000000,847.0000000
QIWI,D,20171218,000000,845.0000000
QIWI,D,20171219,000000,870.0000000
QIWI,D,20171220,000000,848.0000000
QIWI,D,20171221,000000,889.0000000
QIWI,D,20171222,000000,840.0000000
QIWI,D,20171225,000000,841.0000000
QIWI,D,20171226,000000,828.0000000
QIWI,D,20171227,000000,818.0000000
QIWI,D,20171228,000000,843.0000000
QIWI,D,20171229,000000,910.0000000
QIWI,D,20180103,000000,980.0000000
QIWI,D,20180104,000000,982.0000000
QIWI,D,20180105,000000,969.0000000
QIWI,D,20180109,000000,917.0000000
QIWI,D,20180110,000000,948.0000000
QIWI,D,20180111,000000,952.0000000
QIWI,D,20180112,000000,949.0000000
QIWI,D,20180115,000000,943.0000000
QIWI,D,20180116,000000,930.0000000
QIWI,D,20180117,000000,956.0000000
QIWI,D,20180118,000000,1007.0000000
QIWI,D,20180119,000000,1010.0000000
QIWI,D,20180122,000000,1030.0000000
QIWI,D,20180123,000000,1043.0000000
QIWI,D,20180124,000000,1012.0000000
QIWI,D,20180125,000000,959.0000000
QIWI,D,20180126,000000,975.0000000
QIWI,D,20180129,000000,955.0000000
QIWI,D,20180130,000000,939.0000000
QIWI,D,20180131,000000,955.0000000
QIWI,D,20180201,000000,925.0000000
QIWI,D,20180202,000000,905.0000000
QIWI,D,20180205,000000,894.0000000
QIWI,D,20180206,000000,881.0000000
QIWI,D,20180207,000000,887.0000000
QIWI,D,20180208,000000,903.0000000
QIWI,D,20180209,000000,871.0000000
QIWI,D,20180212,000000,876.0000000
QIWI,D,20180213,000000,903.0000000
QIWI,D,20180214,000000,921.0000000
QIWI,D,20180215,000000,940.0000000
QIWI,D,20180216,000000,926.0000000
QIWI,D,20180219,000000,946.0000000
QIWI,D,20180220,000000,958.0000000
QIWI,D,20180221,000000,970.0000000
QIWI,D,20180222,000000,946.0000000
QIWI,D,20180226,000000,934.0000000
QIWI,D,20180227,000000,950.0000000
QIWI,D,20180228,000000,940.0000000
QIWI,D,20180301,000000,935.0000000
QIWI,D,20180302,000000,914.0000000
QIWI,D,20180305,000000,943.0000000
QIWI,D,20180306,000000,950.0000000
QIWI,D,20180307,000000,954.0000000
QIWI,D,20180309,000000,985.0000000
QIWI,D,20180312,000000,1032.0000000
QIWI,D,20180313,000000,1055.0000000
QIWI,D,20180314,000000,1007.0000000
QIWI,D,20180315,000000,1042.0000000
QIWI,D,20180316,000000,1048.0000000
QIWI,D,20180319,000000,1042.0000000
QIWI,D,20180320,000000,1045.0000000
QIWI,D,20180321,000000,1073.0000000
QIWI,D,20180322,000000,1049.0000000
QIWI,D,20180323,000000,1030.0000000
QIWI,D,20180326,000000,1003.0000000
QIWI,D,20180327,000000,1018.0000000
QIWI,D,20180328,000000,1021.0000000
QIWI,D,20180329,000000,1082.0000000
QIWI,D,20180330,000000,1093.0000000
QIWI,D,20180402,000000,1048.0000000
QIWI,D,20180403,000000,1071.0000000
QIWI,D,20180404,000000,1065.0000000
QIWI,D,20180405,000000,1145.0000000
QIWI,D,20180406,000000,1091.0000000
QIWI,D,20180409,000000,1030.0000000
QIWI,D,20180410,000000,1079.0000000
QIWI,D,20180411,000000,1020.0000000
QIWI,D,20180412,000000,1025.0000000
QIWI,D,20180413,000000,1015.0000000
QIWI,D,20180416,000000,982.0000000
QIWI,D,20180417,000000,1017.0000000
QIWI,D,20180418,000000,1040.0000000
QIWI,D,20180419,000000,1050.0000000
QIWI,D,20180420,000000,1029.0000000
QIWI,D,20180423,000000,1030.0000000
QIWI,D,20180424,000000,1044.0000000
QIWI,D,20180425,000000,1049.0000000
QIWI,D,20180426,000000,1088.0000000
QIWI,D,20180427,000000,1086.0000000
QIWI,D,20180428,000000,1091.0000000
QIWI,D,20180430,000000,1143.0000000
QIWI,D,20180502,000000,1127.0000000
QIWI,D,20180503,000000,1106.0000000
QIWI,D,20180504,000000,1149.0000000
QIWI,D,20180507,000000,1145.0000000
QIWI,D,20180508,000000,1150.0000000
QIWI,D,20180510,000000,1157.0000000
QIWI,D,20180511,000000,1140.0000000
QIWI,D,20180514,000000,1121.0000000
QIWI,D,20180515,000000,1084.0000000
QIWI,D,20180516,000000,1095.0000000
QIWI,D,20180517,000000,1111.0000000
QIWI,D,20180518,000000,1142.0000000
QIWI,D,20180521,000000,1135.0000000
QIWI,D,20180522,000000,1157.0000000
QIWI,D,20180523,000000,1131.0000000
QIWI,D,20180524,000000,1114.0000000
QIWI,D,20180525,000000,1084.0000000
QIWI,D,20180528,000000,1090.0000000
QIWI,D,20180529,000000,1057.0000000
QIWI,D,20180530,000000,1040.0000000
QIWI,D,20180531,000000,1030.0000000
QIWI,D,20180601,000000,1043.0000000
QIWI,D,20180604,000000,1079.0000000
QIWI,D,20180605,000000,1093.0000000
QIWI,D,20180606,000000,1071.0000000
QIWI,D,20180607,000000,1050.0000000
QIWI,D,20180608,000000,1035.0000000
QIWI,D,20180609,000000,1050.0000000
QIWI,D,20180611,000000,1036.0000000
QIWI,D,20180613,000000,1049.0000000
QIWI,D,20180614,000000,1055.0000000
QIWI,D,20180615,000000,1051.0000000
QIWI,D,20180618,000000,1042.0000000
QIWI,D,20180619,000000,1035.0000000
QIWI,D,20180620,000000,1013.0000000
QIWI,D,20180621,000000,999.0000000
QIWI,D,20180622,000000,979.0000000
QIWI,D,20180625,000000,974.0000000
QIWI,D,20180626,000000,969.0000000
QIWI,D,20180627,000000,943.0000000
QIWI,D,20180628,000000,939.0000000
QIWI,D,20180629,000000,974.0000000
QIWI,D,20180702,000000,1014.0000000
QIWI,D,20180703,000000,1028.0000000
QIWI,D,20180704,000000,1015.0000000
QIWI,D,20180705,000000,1043.0000000
QIWI,D,20180706,000000,1048.0000000
QIWI,D,20180709,000000,1031.0000000
QIWI,D,20180710,000000,1030.0000000
QIWI,D,20180711,000000,1008.0000000
QIWI,D,20180712,000000,1022.0000000
QIWI,D,20180713,000000,1019.0000000
QIWI,D,20180716,000000,1031.0000000
QIWI,D,20180717,000000,1007.0000000
QIWI,D,20180718,000000,1015.0000000
QIWI,D,20180719,000000,1015.0000000
QIWI,D,20180720,000000,1005.0000000
QIWI,D,20180723,000000,1019.0000000
QIWI,D,20180724,000000,1026.0000000
QIWI,D,20180725,000000,1028.0000000
QIWI,D,20180726,000000,1027.0000000
QIWI,D,20180727,000000,1008.0000000
QIWI,D,20180730,000000,987.0000000
QIWI,D,20180731,000000,999.0000000
QIWI,D,20180801,000000,993.0000000
QIWI,D,20180802,000000,991.0000000
QIWI,D,20180803,000000,1014.0000000
QIWI,D,20180806,000000,1002.0000000
QIWI,D,20180807,000000,1007.0000000
QIWI,D,20180808,000000,1000.0000000
QIWI,D,20180809,000000,1020.0000000
QIWI,D,20180810,000000,1010.0000000
QIWI,D,20180813,000000,1026.0000000
QIWI,D,20180814,000000,1018.0000000
QIWI,D,20180815,000000,1013.0000000
QIWI,D,20180816,000000,881.0000000
QIWI,D,20180817,000000,924.0000000
QIWI,D,20180820,000000,958.0000000
QIWI,D,20180821,000000,942.0000000
QIWI,D,20180822,000000,930.0000000
QIWI,D,20180823,000000,928.0000000
QIWI,D,20180824,000000,911.0000000
QIWI,D,20180827,000000,919.0000000
QIWI,D,20180828,000000,916.0000000
QIWI,D,20180829,000000,956.0000000
QIWI,D,20180830,000000,955.0000000
QIWI,D,20180831,000000,959.0000000
QIWI,D,20180903,000000,963.0000000
QIWI,D,20180904,000000,958.0000000
QIWI,D,20180905,000000,961.0000000
QIWI,D,20180906,000000,979.0000000
QIWI,D,20180907,000000,969.0000000
QIWI,D,20180910,000000,976.0000000
QIWI,D,20180911,000000,943.0000000
QIWI,D,20180912,000000,910.0000000
QIWI,D,20180913,000000,890.0000000
QIWI,D,20180914,000000,875.0000000
QIWI,D,20180917,000000,888.0000000
QIWI,D,20180918,000000,861.0000000
QIWI,D,20180919,000000,874.0000000
QIWI,D,20180920,000000,872.0000000
QIWI,D,20180921,000000,873.0000000
QIWI,D,20180924,000000,874.0000000
QIWI,D,20180925,000000,886.0000000
QIWI,D,20180926,000000,861.0000000
QIWI,D,20180927,000000,847.0000000
QIWI,D,20180928,000000,862.0000000
QIWI,D,20181001,000000,850.0000000
QIWI,D,20181002,000000,853.0000000
QIWI,D,20181003,000000,860.0000000
QIWI,D,20181004,000000,868.0000000
QIWI,D,20181005,000000,843.0000000
QIWI,D,20181008,000000,832.0000000
QIWI,D,20181009,000000,801.0000000
QIWI,D,20181010,000000,795.0000000
QIWI,D,20181011,000000,812.0000000
QIWI,D,20181012,000000,803.0000000
QIWI,D,20181015,000000,807.0000000
QIWI,D,20181016,000000,800.0000000
QIWI,D,20181017,000000,799.0000000
QIWI,D,20181018,000000,795.0000000
QIWI,D,20181019,000000,830.0000000
QIWI,D,20181022,000000,827.0000000
QIWI,D,20181023,000000,838.0000000
QIWI,D,20181024,000000,835.0000000
QIWI,D,20181025,000000,836.0000000
QIWI,D,20181026,000000,840.0000000
QIWI,D,20181029,000000,855.0000000
QIWI,D,20181030,000000,847.0000000
QIWI,D,20181031,000000,849.0000000
QIWI,D,20181101,000000,878.5000000
QIWI,D,20181102,000000,889.5000000
QIWI,D,20181106,000000,868.0000000
QIWI,D,20181107,000000,869.0000000
QIWI,D,20181108,000000,869.0000000
QIWI,D,20181109,000000,869.5000000
QIWI,D,20181112,000000,860.5000000
QIWI,D,20181113,000000,863.0000000
QIWI,D,20181114,000000,952.0000000
QIWI,D,20181115,000000,935.5000000
QIWI,D,20181116,000000,937.5000000
QIWI,D,20181119,000000,921.5000000
QIWI,D,20181120,000000,920.0000000
QIWI,D,20181121,000000,950.5000000
QIWI,D,20181122,000000,954.0000000
QIWI,D,20181123,000000,949.0000000
QIWI,D,20181126,000000,990.0000000
QIWI,D,20181127,000000,991.5000000
QIWI,D,20181128,000000,973.5000000
QIWI,D,20181129,000000,980.0000000
QIWI,D,20181130,000000,997.0000000
QIWI,D,20181203,000000,1003.5000000
QIWI,D,20181204,000000,1000.0000000
QIWI,D,20181205,000000,975.5000000
QIWI,D,20181206,000000,960.0000000
QIWI,D,20181207,000000,978.5000000
QIWI,D,20181210,000000,960.0000000
QIWI,D,20181211,000000,974.0000000
QIWI,D,20181212,000000,973.0000000
QIWI,D,20181213,000000,980.0000000
QIWI,D,20181214,000000,974.5000000
QIWI,D,20181217,000000,975.0000000
QIWI,D,20181218,000000,963.5000000
QIWI,D,20181219,000000,981.5000000
QIWI,D,20181220,000000,969.5000000
QIWI,D,20181221,000000,943.5000000
QIWI,D,20181224,000000,897.0000000
QIWI,D,20181225,000000,889.0000000
QIWI,D,20181226,000000,915.0000000
QIWI,D,20181227,000000,945.0000000
QIWI,D,20181228,000000,942.0000000
QIWI,D,20181229,000000,943.0000000
QIWI,D,20190103,000000,948.0000000
QIWI,D,20190104,000000,950.0000000
QIWI,D,20190108,000000,967.5000000
QIWI,D,20190109,000000,958.0000000
QIWI,D,20190110,000000,968.5000000
QIWI,D,20190111,000000,955.0000000
QIWI,D,20190114,000000,950.5000000
QIWI,D,20190115,000000,962.5000000
QIWI,D,20190116,000000,982.5000000
QIWI,D,20190117,000000,969.5000000
QIWI,D,20190118,000000,957.5000000
QIWI,D,20190121,000000,959.5000000
QIWI,D,20190122,000000,972.0000000
QIWI,D,20190123,000000,988.0000000
QIWI,D,20190124,000000,990.0000000
QIWI,D,20190125,000000,996.0000000
QIWI,D,20190128,000000,1027.5000000
QIWI,D,20190129,000000,1018.5000000
QIWI,D,20190130,000000,1026.0000000
QIWI,D,20190131,000000,1029.0000000
QIWI,D,20190201,000000,1059.0000000
QIWI,D,20190204,000000,1069.5000000
QIWI,D,20190205,000000,1054.5000000
QIWI,D,20190206,000000,1052.0000000
QIWI,D,20190207,000000,1036.5000000
QIWI,D,20190208,000000,1040.0000000
QIWI,D,20190211,000000,1053.0000000
QIWI,D,20190212,000000,1058.5000000
QIWI,D,20190213,000000,1005.0000000
QIWI,D,20190214,000000,981.0000000
QIWI,D,20190215,000000,988.0000000
QIWI,D,20190218,000000,967.5000000
QIWI,D,20190219,000000,936.5000000
QIWI,D,20190220,000000,957.5000000
QIWI,D,20190221,000000,955.5000000
QIWI,D,20190222,000000,936.5000000
QIWI,D,20190225,000000,926.5000000
QIWI,D,20190226,000000,939.5000000
QIWI,D,20190227,000000,921.0000000
QIWI,D,20190228,000000,902.0000000
QIWI,D,20190301,000000,943.0000000
QIWI,D,20190304,000000,918.5000000
QIWI,D,20190305,000000,914.5000000
QIWI,D,20190306,000000,911.5000000
QIWI,D,20190307,000000,904.5000000
