"pricingdate","priceclose"
2014-07-11 00:00:00,10.165000
2014-07-14 00:00:00,10.045000
2014-07-15 00:00:00,9.940000
2014-07-16 00:00:00,9.955000
2014-07-17 00:00:00,9.616000
2014-07-18 00:00:00,9.410000
2014-07-21 00:00:00,8.882000
2014-07-22 00:00:00,9.070000
2014-07-23 00:00:00,9.077000
2014-07-24 00:00:00,8.879000
2014-07-25 00:00:00,8.712000
2014-07-28 00:00:00,8.340000
2014-07-29 00:00:00,8.364000
2014-07-30 00:00:00,8.400000
2014-07-31 00:00:00,8.360000
2014-08-01 00:00:00,8.200000
2014-08-04 00:00:00,8.180000
2014-08-05 00:00:00,8.062000
2014-08-06 00:00:00,7.710000
2014-08-07 00:00:00,7.635000
2014-08-08 00:00:00,7.830000
2014-08-11 00:00:00,8.355000
2014-08-12 00:00:00,8.325000
2014-08-13 00:00:00,8.450000
2014-08-14 00:00:00,8.558000
2014-08-15 00:00:00,8.589000
2014-08-18 00:00:00,8.578000
2014-08-19 00:00:00,8.680000
2014-08-20 00:00:00,8.850000
2014-08-21 00:00:00,8.968000
2014-08-22 00:00:00,8.960000
2014-08-26 00:00:00,8.917000
2014-08-27 00:00:00,8.995000
2014-08-28 00:00:00,8.436000
2014-08-29 00:00:00,8.150000
2014-09-01 00:00:00,8.201000
2014-09-02 00:00:00,8.166000
2014-09-03 00:00:00,8.832000
2014-09-04 00:00:00,8.900000
2014-09-05 00:00:00,8.938000
2014-09-08 00:00:00,8.720000
2014-09-09 00:00:00,8.825000
2014-09-10 00:00:00,8.715000
2014-09-11 00:00:00,8.439000
2014-09-12 00:00:00,8.412000
2014-09-15 00:00:00,8.240000
2014-09-16 00:00:00,8.318000
2014-09-17 00:00:00,8.459000
2014-09-18 00:00:00,8.400000
2014-09-19 00:00:00,8.325000
2014-09-22 00:00:00,8.169000
2014-09-23 00:00:00,8.365000
2014-09-24 00:00:00,8.553000
2014-09-25 00:00:00,8.416000
2014-09-26 00:00:00,8.278000
2014-09-29 00:00:00,8.056000
2014-09-30 00:00:00,7.920000
2014-10-01 00:00:00,7.770000
2014-10-02 00:00:00,7.617000
2014-10-03 00:00:00,7.704000
2014-10-06 00:00:00,7.960000
2014-10-07 00:00:00,7.870000
2014-10-08 00:00:00,7.670000
2014-10-09 00:00:00,7.630000
2014-10-10 00:00:00,7.580000
2014-10-13 00:00:00,7.660000
2014-10-14 00:00:00,7.574000
2014-10-15 00:00:00,7.510000
2014-10-16 00:00:00,7.210000
2014-10-17 00:00:00,7.481000
2014-10-20 00:00:00,7.345000
2014-10-21 00:00:00,7.404000
2014-10-22 00:00:00,7.270000
2014-10-23 00:00:00,7.157000
2014-10-24 00:00:00,7.250000
2014-10-27 00:00:00,7.185000
2014-10-28 00:00:00,7.261000
2014-10-29 00:00:00,7.305000
2014-10-30 00:00:00,7.590000
2014-10-31 00:00:00,7.590000
2014-11-03 00:00:00,7.518000
2014-11-04 00:00:00,7.382000
2014-11-05 00:00:00,7.285000
2014-11-06 00:00:00,6.960000
2014-11-07 00:00:00,6.833000
2014-11-10 00:00:00,7.170000
2014-11-11 00:00:00,6.978000
2014-11-12 00:00:00,7.002000
2014-11-13 00:00:00,6.700000
2014-11-14 00:00:00,6.600000
2014-11-17 00:00:00,6.628000
2014-11-18 00:00:00,6.704000
2014-11-19 00:00:00,6.656000
2014-11-20 00:00:00,6.695000
2014-11-21 00:00:00,6.840000
2014-11-24 00:00:00,6.981000
2014-11-25 00:00:00,6.844000
2014-11-26 00:00:00,6.620000
2014-11-27 00:00:00,6.373000
2014-11-28 00:00:00,6.151000
2014-12-01 00:00:00,6.000000
2014-12-02 00:00:00,5.630000
2014-12-03 00:00:00,5.730000
2014-12-04 00:00:00,5.518000
2014-12-05 00:00:00,5.352000
2014-12-08 00:00:00,5.028000
2014-12-09 00:00:00,5.070000
2014-12-10 00:00:00,5.220000
2014-12-11 00:00:00,4.978000
2014-12-12 00:00:00,4.815000
2014-12-15 00:00:00,4.107000
2014-12-16 00:00:00,3.220000
2014-12-17 00:00:00,4.149000
2014-12-18 00:00:00,4.600000
2014-12-19 00:00:00,4.340000
2014-12-22 00:00:00,4.274000
2014-12-23 00:00:00,3.901500
2014-12-24 00:00:00,4.000000
2014-12-29 00:00:00,3.830000
2014-12-30 00:00:00,4.080000
2014-12-31 00:00:00,4.050000
2015-01-02 00:00:00,3.940000
2015-01-05 00:00:00,3.888000
2015-01-06 00:00:00,3.910000
2015-01-07 00:00:00,3.980000
2015-01-08 00:00:00,4.560000
2015-01-09 00:00:00,4.412000
2015-01-12 00:00:00,4.262500
2015-01-13 00:00:00,4.100000
2015-01-14 00:00:00,4.064000
2015-01-15 00:00:00,4.175000
2015-01-16 00:00:00,4.150000
2015-01-19 00:00:00,4.093500
2015-01-20 00:00:00,4.063000
2015-01-21 00:00:00,4.180000
2015-01-22 00:00:00,4.390000
2015-01-23 00:00:00,4.366000
2015-01-26 00:00:00,4.000000
2015-01-27 00:00:00,3.970000
2015-01-28 00:00:00,3.930000
2015-01-29 00:00:00,3.855000
2015-01-30 00:00:00,3.705000
2015-02-02 00:00:00,3.755000
2015-02-03 00:00:00,3.956000
2015-02-04 00:00:00,3.850000
2015-02-05 00:00:00,4.020000
2015-02-06 00:00:00,4.171000
2015-02-09 00:00:00,4.265000
2015-02-10 00:00:00,4.140000
2015-02-11 00:00:00,4.130000
2015-02-12 00:00:00,4.308000
2015-02-13 00:00:00,4.621000
2015-02-16 00:00:00,4.606000
2015-02-17 00:00:00,4.667500
2015-02-18 00:00:00,5.140000
2015-02-19 00:00:00,4.953000
2015-02-20 00:00:00,5.068000
2015-02-23 00:00:00,4.812000
2015-02-24 00:00:00,4.905500
2015-02-25 00:00:00,4.952500
2015-02-26 00:00:00,5.140000
2015-02-27 00:00:00,5.083000
2015-03-02 00:00:00,5.065000
2015-03-03 00:00:00,5.013000
2015-03-04 00:00:00,4.790000
2015-03-05 00:00:00,4.875000
2015-03-06 00:00:00,4.960000
2015-03-09 00:00:00,4.811000
2015-03-10 00:00:00,4.626000
2015-03-11 00:00:00,4.692000
2015-03-12 00:00:00,4.800500
2015-03-13 00:00:00,4.530000
2015-03-16 00:00:00,4.296500
2015-03-17 00:00:00,4.320000
2015-03-18 00:00:00,4.345500
2015-03-19 00:00:00,4.445000
2015-03-20 00:00:00,4.690000
2015-03-23 00:00:00,4.541500
2015-03-24 00:00:00,4.580000
2015-03-25 00:00:00,4.544000
2015-03-26 00:00:00,4.490000
2015-03-27 00:00:00,4.350000
2015-03-30 00:00:00,4.423000
2015-03-31 00:00:00,4.394000
2015-04-01 00:00:00,4.499000
2015-04-02 00:00:00,4.684500
2015-04-07 00:00:00,5.010000
2015-04-08 00:00:00,5.141000
2015-04-09 00:00:00,5.463000
2015-04-10 00:00:00,5.530000
2015-04-13 00:00:00,5.655000
2015-04-14 00:00:00,5.730000
2015-04-15 00:00:00,6.030000
2015-04-16 00:00:00,6.145000
2015-04-17 00:00:00,5.730000
2015-04-20 00:00:00,5.570000
2015-04-21 00:00:00,5.600000
2015-04-22 00:00:00,5.527000
2015-04-23 00:00:00,5.930000
2015-04-24 00:00:00,5.912000
2015-04-27 00:00:00,5.922000
2015-04-28 00:00:00,5.840000
2015-04-29 00:00:00,5.871000
2015-04-30 00:00:00,5.971000
2015-05-01 00:00:00,5.993000
2015-05-05 00:00:00,6.300000
2015-05-06 00:00:00,6.370000
2015-05-07 00:00:00,6.076000
2015-05-08 00:00:00,5.901000
2015-05-11 00:00:00,5.866000
2015-05-12 00:00:00,5.870000
2015-05-13 00:00:00,6.167000
2015-05-14 00:00:00,5.971000
2015-05-15 00:00:00,5.968000
2015-05-18 00:00:00,6.160000
2015-05-19 00:00:00,5.942000
2015-05-20 00:00:00,5.710000
2015-05-21 00:00:00,5.790000
2015-05-22 00:00:00,5.935000
2015-05-26 00:00:00,5.905000
2015-05-27 00:00:00,5.765000
2015-05-28 00:00:00,5.566000
2015-05-29 00:00:00,5.650000
2015-06-01 00:00:00,5.520000
2015-06-02 00:00:00,5.564000
2015-06-03 00:00:00,5.368000
2015-06-04 00:00:00,5.135000
2015-06-05 00:00:00,5.020000
2015-06-08 00:00:00,5.000000
2015-06-09 00:00:00,5.074000
2015-06-10 00:00:00,5.292000
2015-06-11 00:00:00,5.259000
2015-06-12 00:00:00,5.181000
2015-06-15 00:00:00,5.191000
2015-06-16 00:00:00,5.443000
2015-06-17 00:00:00,5.426000
2015-06-18 00:00:00,5.440000
2015-06-19 00:00:00,5.310000
2015-06-22 00:00:00,5.345000
2015-06-23 00:00:00,5.338000
2015-06-24 00:00:00,5.300000
2015-06-25 00:00:00,5.257000
2015-06-26 00:00:00,5.162000
2015-06-29 00:00:00,5.155000
2015-06-30 00:00:00,5.220000
2015-07-01 00:00:00,5.140000
2015-07-02 00:00:00,5.135000
2015-07-03 00:00:00,5.108000
2015-07-06 00:00:00,4.900000
2015-07-07 00:00:00,4.786000
2015-07-08 00:00:00,4.779000
2015-07-09 00:00:00,4.945000
2015-07-10 00:00:00,5.137000
2015-07-13 00:00:00,5.278000
2015-07-14 00:00:00,5.284000
2015-07-15 00:00:00,5.291000
2015-07-16 00:00:00,5.316000
2015-07-17 00:00:00,5.349000
2015-07-20 00:00:00,5.299000
2015-07-21 00:00:00,5.407000
2015-07-22 00:00:00,5.321000
2015-07-23 00:00:00,5.170000
2015-07-24 00:00:00,4.968000
2015-07-27 00:00:00,4.750000
2015-07-28 00:00:00,4.693000
2015-07-29 00:00:00,4.891000
2015-07-30 00:00:00,5.019000
2015-07-31 00:00:00,4.932500
2015-08-03 00:00:00,4.677000
2015-08-04 00:00:00,4.762500
2015-08-05 00:00:00,4.900000
2015-08-06 00:00:00,4.725000
2015-08-07 00:00:00,4.860000
2015-08-10 00:00:00,4.915000
2015-08-11 00:00:00,4.780000
2015-08-12 00:00:00,4.713000
2015-08-13 00:00:00,4.721500
2015-08-14 00:00:00,4.800500
2015-08-17 00:00:00,4.650000
2015-08-18 00:00:00,4.588000
2015-08-19 00:00:00,4.570000
2015-08-20 00:00:00,4.498500
2015-08-21 00:00:00,4.322000
2015-08-24 00:00:00,4.094500
2015-08-25 00:00:00,4.290000
2015-08-26 00:00:00,4.267500
2015-08-27 00:00:00,4.629000
2015-08-28 00:00:00,4.850000
2015-09-01 00:00:00,4.620000
2015-09-02 00:00:00,4.545000
2015-09-03 00:00:00,4.706000
2015-09-04 00:00:00,4.611500
2015-09-07 00:00:00,4.570000
2015-09-08 00:00:00,4.612500
2015-09-09 00:00:00,4.650000
2015-09-10 00:00:00,4.610000
2015-09-11 00:00:00,4.583500
2015-09-14 00:00:00,4.686000
2015-09-15 00:00:00,4.760000
2015-09-16 00:00:00,5.054000
2015-09-17 00:00:00,4.969000
2015-09-18 00:00:00,4.884000
2015-09-21 00:00:00,4.853000
2015-09-22 00:00:00,4.740000
2015-09-23 00:00:00,4.779000
2015-09-24 00:00:00,4.656500
2015-09-25 00:00:00,4.845000
2015-09-28 00:00:00,4.811000
2015-09-29 00:00:00,4.853500
2015-09-30 00:00:00,4.935500
2015-10-01 00:00:00,4.800000
2015-10-02 00:00:00,4.619000
2015-10-05 00:00:00,4.935000
2015-10-06 00:00:00,5.007000
2015-10-07 00:00:00,5.318000
2015-10-08 00:00:00,5.630000
2015-10-09 00:00:00,5.950000
2015-10-12 00:00:00,5.860000
2015-10-13 00:00:00,5.740000
2015-10-14 00:00:00,5.815000
2015-10-15 00:00:00,6.013000
2015-10-16 00:00:00,6.100000
2015-10-19 00:00:00,5.920000
2015-10-20 00:00:00,6.020000
2015-10-21 00:00:00,5.883000
2015-10-22 00:00:00,5.900000
2015-10-23 00:00:00,6.250000
2015-10-26 00:00:00,6.275000
2015-10-27 00:00:00,5.964000
2015-10-28 00:00:00,6.030000
2015-10-29 00:00:00,5.985000
2015-10-30 00:00:00,6.133000
2015-11-02 00:00:00,6.400000
2015-11-03 00:00:00,6.700000
2015-11-04 00:00:00,6.832000
2015-11-05 00:00:00,6.608000
2015-11-06 00:00:00,6.265000
2015-11-09 00:00:00,6.204000
2015-11-10 00:00:00,6.225000
2015-11-11 00:00:00,6.225000
2015-11-12 00:00:00,6.200000
2015-11-13 00:00:00,6.096000
2015-11-16 00:00:00,6.225000
2015-11-17 00:00:00,6.758000
2015-11-18 00:00:00,6.910000
2015-11-19 00:00:00,6.970000
2015-11-20 00:00:00,7.132000
2015-11-23 00:00:00,7.210000
2015-11-24 00:00:00,6.927000
2015-11-25 00:00:00,7.109000
2015-11-26 00:00:00,6.937000
2015-11-27 00:00:00,6.790000
2015-11-30 00:00:00,6.701000
2015-12-01 00:00:00,6.571000
2015-12-02 00:00:00,6.600000
2015-12-03 00:00:00,6.600000
2015-12-04 00:00:00,6.550000
2015-12-07 00:00:00,6.417000
2015-12-08 00:00:00,5.920000
2015-12-09 00:00:00,6.180000
2015-12-10 00:00:00,6.188000
2015-12-11 00:00:00,5.970000
2015-12-14 00:00:00,5.796000
2015-12-15 00:00:00,5.961000
2015-12-16 00:00:00,6.075000
2015-12-17 00:00:00,6.180000
2015-12-18 00:00:00,5.883000
2015-12-21 00:00:00,5.818000
2015-12-22 00:00:00,5.920000
2015-12-23 00:00:00,6.150000
2015-12-24 00:00:00,6.080000
2015-12-29 00:00:00,5.990000
2015-12-30 00:00:00,5.875000
2015-12-31 00:00:00,5.880000
2016-01-04 00:00:00,5.656000
2016-01-05 00:00:00,5.630000
2016-01-06 00:00:00,5.400000
2016-01-07 00:00:00,5.250000
2016-01-08 00:00:00,5.200000
2016-01-11 00:00:00,5.075000
2016-01-12 00:00:00,5.021000
2016-01-13 00:00:00,5.016000
2016-01-14 00:00:00,5.080000
2016-01-15 00:00:00,4.703500
2016-01-18 00:00:00,4.564000
2016-01-19 00:00:00,4.598000
2016-01-20 00:00:00,4.320000
2016-01-21 00:00:00,4.320000
2016-01-22 00:00:00,4.953500
2016-01-25 00:00:00,4.874500
2016-01-26 00:00:00,4.910000
2016-01-27 00:00:00,5.184000
2016-01-28 00:00:00,5.350000
2016-01-29 00:00:00,5.490000
2016-02-01 00:00:00,5.449000
2016-02-02 00:00:00,5.178000
2016-02-03 00:00:00,5.129000
2016-02-04 00:00:00,5.520000
2016-02-05 00:00:00,5.397000
2016-02-08 00:00:00,5.160000
2016-02-09 00:00:00,5.050000
2016-02-10 00:00:00,5.309000
2016-02-11 00:00:00,5.087000
2016-02-12 00:00:00,5.178000
2016-02-15 00:00:00,5.271000
2016-02-16 00:00:00,5.318000
2016-02-17 00:00:00,5.605000
2016-02-18 00:00:00,5.830000
2016-02-19 00:00:00,5.580000
2016-02-22 00:00:00,5.863000
2016-02-23 00:00:00,5.790000
2016-02-24 00:00:00,5.640000
2016-02-25 00:00:00,5.814000
2016-02-26 00:00:00,5.990000
2016-02-29 00:00:00,6.132000
2016-03-01 00:00:00,6.305000
2016-03-02 00:00:00,6.150000
2016-03-03 00:00:00,6.183000
2016-03-04 00:00:00,6.442000
2016-03-07 00:00:00,6.500000
2016-03-08 00:00:00,6.289000
2016-03-09 00:00:00,6.533000
2016-03-10 00:00:00,6.600000
2016-03-11 00:00:00,6.760000
2016-03-14 00:00:00,6.630000
2016-03-15 00:00:00,6.405000
2016-03-16 00:00:00,6.435000
2016-03-17 00:00:00,6.842000
2016-03-18 00:00:00,6.998000
2016-03-21 00:00:00,7.028000
2016-03-22 00:00:00,6.950000
2016-03-23 00:00:00,6.665000
2016-03-24 00:00:00,6.544000
2016-03-29 00:00:00,6.530000
2016-03-30 00:00:00,6.903000
2016-03-31 00:00:00,6.960000
2016-04-01 00:00:00,6.700000
2016-04-04 00:00:00,6.700000
2016-04-05 00:00:00,6.464000
2016-04-06 00:00:00,6.541000
2016-04-07 00:00:00,6.662000
2016-04-08 00:00:00,7.120000
2016-04-11 00:00:00,7.350000
2016-04-12 00:00:00,7.527000
2016-04-13 00:00:00,7.625000
2016-04-14 00:00:00,7.579000
2016-04-15 00:00:00,7.552000
2016-04-18 00:00:00,7.414000
2016-04-19 00:00:00,7.891000
2016-04-20 00:00:00,7.950000
2016-04-21 00:00:00,7.784000
2016-04-22 00:00:00,7.820000
2016-04-25 00:00:00,7.664000
2016-04-26 00:00:00,7.643000
2016-04-27 00:00:00,7.765000
2016-04-28 00:00:00,8.086000
2016-04-29 00:00:00,8.016000
2016-05-03 00:00:00,7.620000
2016-05-04 00:00:00,7.630000
2016-05-05 00:00:00,7.710000
2016-05-06 00:00:00,7.650000
2016-05-09 00:00:00,7.584000
2016-05-10 00:00:00,7.537000
2016-05-11 00:00:00,7.875000
2016-05-12 00:00:00,7.854000
2016-05-13 00:00:00,7.734000
2016-05-16 00:00:00,7.854000
2016-05-17 00:00:00,7.860000
2016-05-18 00:00:00,7.895000
2016-05-19 00:00:00,7.563000
2016-05-20 00:00:00,7.552000
2016-05-23 00:00:00,7.615000
2016-05-24 00:00:00,7.755000
2016-05-25 00:00:00,8.105000
2016-05-26 00:00:00,8.423000
2016-05-27 00:00:00,8.477000
2016-05-31 00:00:00,8.540000
2016-06-01 00:00:00,8.310000
2016-06-02 00:00:00,8.230000
2016-06-03 00:00:00,8.318000
2016-06-06 00:00:00,8.600000
2016-06-07 00:00:00,8.900000
2016-06-08 00:00:00,8.990000
2016-06-09 00:00:00,9.000000
2016-06-10 00:00:00,8.665000
2016-06-13 00:00:00,8.224000
2016-06-14 00:00:00,7.973000
2016-06-15 00:00:00,8.200000
2016-06-16 00:00:00,7.982000
2016-06-17 00:00:00,8.345000
2016-06-20 00:00:00,8.550000
2016-06-21 00:00:00,8.598000
2016-06-22 00:00:00,8.788000
2016-06-23 00:00:00,8.940000
2016-06-24 00:00:00,8.482000
2016-06-27 00:00:00,8.184000
2016-06-28 00:00:00,8.430000
2016-06-29 00:00:00,8.780000
2016-06-30 00:00:00,8.710000
2016-07-01 00:00:00,8.870000
2016-07-04 00:00:00,8.890000
2016-07-05 00:00:00,8.694000
2016-07-06 00:00:00,8.310000
2016-07-07 00:00:00,8.776000
2016-07-08 00:00:00,8.810000
2016-07-11 00:00:00,9.043000
2016-07-12 00:00:00,9.180000
2016-07-13 00:00:00,9.140000
2016-07-14 00:00:00,9.322000
2016-07-15 00:00:00,9.130000
2016-07-18 00:00:00,9.258000
2016-07-19 00:00:00,9.210000
2016-07-20 00:00:00,9.080000
2016-07-21 00:00:00,9.089000
2016-07-22 00:00:00,8.880000
2016-07-25 00:00:00,8.710000
2016-07-26 00:00:00,8.460000
2016-07-27 00:00:00,8.640000
2016-07-28 00:00:00,8.540000
2016-07-29 00:00:00,8.701000
2016-08-01 00:00:00,8.665000
2016-08-02 00:00:00,8.439000
2016-08-03 00:00:00,8.390000
2016-08-04 00:00:00,8.600000
2016-08-05 00:00:00,8.782000
2016-08-08 00:00:00,8.989000
2016-08-09 00:00:00,8.977000
2016-08-10 00:00:00,8.925000
2016-08-11 00:00:00,8.999000
2016-08-12 00:00:00,8.900000
2016-08-15 00:00:00,8.974000
2016-08-16 00:00:00,8.895000
2016-08-17 00:00:00,8.915000
2016-08-18 00:00:00,8.752000
2016-08-19 00:00:00,8.670000
2016-08-22 00:00:00,8.657000
2016-08-23 00:00:00,8.910000
2016-08-24 00:00:00,8.861000
2016-08-25 00:00:00,9.030000
2016-08-26 00:00:00,9.328000
2016-08-30 00:00:00,9.150000
2016-08-31 00:00:00,9.170000
2016-09-01 00:00:00,9.124000
2016-09-02 00:00:00,9.320000
2016-09-05 00:00:00,9.495000
2016-09-06 00:00:00,9.662000
2016-09-07 00:00:00,9.934000
2016-09-08 00:00:00,9.947000
2016-09-09 00:00:00,9.705000
2016-09-12 00:00:00,9.616000
2016-09-13 00:00:00,9.555000
2016-09-14 00:00:00,9.570000
2016-09-15 00:00:00,9.420000
2016-09-16 00:00:00,9.405000
2016-09-19 00:00:00,9.472000
2016-09-20 00:00:00,9.445000
2016-09-21 00:00:00,9.626000
2016-09-22 00:00:00,9.960000
2016-09-23 00:00:00,9.699000
2016-09-26 00:00:00,9.601000
2016-09-27 00:00:00,9.446000
2016-09-28 00:00:00,9.425000
2016-09-29 00:00:00,9.550000
2016-09-30 00:00:00,9.378000
2016-10-03 00:00:00,9.700000
2016-10-04 00:00:00,9.744000
2016-10-05 00:00:00,9.737000
2016-10-06 00:00:00,9.784000
2016-10-07 00:00:00,9.846000
2016-10-10 00:00:00,9.960000
2016-10-11 00:00:00,9.949000
2016-10-12 00:00:00,9.700000
2016-10-13 00:00:00,9.430000
2016-10-14 00:00:00,9.500000
2016-10-17 00:00:00,9.504000
2016-10-18 00:00:00,9.583000
2016-10-19 00:00:00,9.686000
2016-10-20 00:00:00,9.720000
2016-10-21 00:00:00,9.690000
2016-10-24 00:00:00,9.750000
2016-10-25 00:00:00,9.960000
2016-10-26 00:00:00,9.831000
2016-10-27 00:00:00,9.710000
2016-10-28 00:00:00,9.620000
2016-10-31 00:00:00,9.490000
2016-11-01 00:00:00,9.380000
2016-11-02 00:00:00,9.125000
2016-11-03 00:00:00,9.095000
2016-11-04 00:00:00,8.977000
2016-11-07 00:00:00,9.175000
2016-11-08 00:00:00,9.410000
2016-11-09 00:00:00,9.690000
2016-11-10 00:00:00,9.786000
2016-11-11 00:00:00,9.450000
2016-11-14 00:00:00,9.310000
2016-11-15 00:00:00,9.471000
2016-11-16 00:00:00,9.510000
2016-11-17 00:00:00,9.565000
2016-11-18 00:00:00,9.518000
2016-11-21 00:00:00,9.793000
2016-11-22 00:00:00,9.948000
2016-11-23 00:00:00,9.900000
2016-11-24 00:00:00,10.300000
2016-11-25 00:00:00,10.245000
2016-11-28 00:00:00,10.195000
2016-11-29 00:00:00,9.862000
2016-11-30 00:00:00,10.025000
2016-12-01 00:00:00,10.130000
2016-12-02 00:00:00,10.270000
2016-12-05 00:00:00,10.420000
2016-12-06 00:00:00,10.260000
2016-12-07 00:00:00,10.305000
2016-12-08 00:00:00,11.000000
2016-12-09 00:00:00,11.200000
2016-12-12 00:00:00,11.810000
2016-12-13 00:00:00,11.970000
2016-12-14 00:00:00,11.650000
2016-12-15 00:00:00,11.575000
2016-12-16 00:00:00,11.540000
2016-12-19 00:00:00,11.650000
2016-12-20 00:00:00,11.760000
2016-12-21 00:00:00,11.690000
2016-12-22 00:00:00,11.400000
2016-12-23 00:00:00,11.300000
2016-12-28 00:00:00,11.500000
2016-12-29 00:00:00,11.555000
2016-12-30 00:00:00,11.575000
2017-01-03 00:00:00,12.095000
2017-01-04 00:00:00,11.800000
2017-01-05 00:00:00,11.770000
2017-01-06 00:00:00,11.640000
2017-01-09 00:00:00,11.430000
2017-01-10 00:00:00,11.630000
2017-01-11 00:00:00,11.350000
2017-01-12 00:00:00,11.490000
2017-01-13 00:00:00,11.215000
2017-01-16 00:00:00,11.120000
2017-01-17 00:00:00,11.300000
2017-01-18 00:00:00,11.275000
2017-01-19 00:00:00,11.200000
2017-01-20 00:00:00,11.400000
2017-01-23 00:00:00,11.440000
2017-01-24 00:00:00,11.600000
2017-01-25 00:00:00,11.670000
2017-01-26 00:00:00,11.665000
2017-01-27 00:00:00,12.160000
2017-01-30 00:00:00,11.890000
2017-01-31 00:00:00,11.660000
2017-02-01 00:00:00,11.700000
2017-02-02 00:00:00,11.675000
2017-02-03 00:00:00,12.000000
2017-02-06 00:00:00,11.935000
2017-02-07 00:00:00,11.855000
2017-02-08 00:00:00,11.770000
2017-02-09 00:00:00,11.630000
2017-02-10 00:00:00,11.505000
2017-02-13 00:00:00,11.565000
2017-02-14 00:00:00,11.585000
2017-02-15 00:00:00,11.620000
2017-02-16 00:00:00,11.730000
2017-02-17 00:00:00,11.550000
2017-02-20 00:00:00,11.540000
2017-02-21 00:00:00,11.740000
2017-02-22 00:00:00,11.610000
2017-02-23 00:00:00,11.855000
2017-02-24 00:00:00,11.540000
2017-02-27 00:00:00,11.335000
2017-02-28 00:00:00,10.910000
2017-03-01 00:00:00,11.205000
2017-03-02 00:00:00,11.420000
2017-03-03 00:00:00,11.500000
2017-03-06 00:00:00,11.400000
2017-03-07 00:00:00,11.390000
2017-03-08 00:00:00,11.270000
2017-03-09 00:00:00,10.810000
2017-03-10 00:00:00,10.995000
2017-03-13 00:00:00,11.050000
2017-03-14 00:00:00,10.920000
2017-03-15 00:00:00,10.890000
2017-03-16 00:00:00,11.245000
2017-03-17 00:00:00,11.385000
2017-03-20 00:00:00,11.715000
2017-03-21 00:00:00,11.560000
2017-03-22 00:00:00,11.550000
2017-03-23 00:00:00,11.670000
2017-03-24 00:00:00,11.800000
2017-03-27 00:00:00,11.585000
2017-03-28 00:00:00,11.660000
2017-03-29 00:00:00,11.735000
2017-03-30 00:00:00,11.815000
2017-03-31 00:00:00,11.540000
2017-04-03 00:00:00,11.670000
2017-04-04 00:00:00,11.800000
2017-04-05 00:00:00,12.205000
2017-04-06 00:00:00,12.100000
2017-04-07 00:00:00,11.500000
2017-04-10 00:00:00,11.060000
2017-04-11 00:00:00,11.100000
2017-04-12 00:00:00,10.855000
2017-04-13 00:00:00,10.880000
2017-04-18 00:00:00,11.145000
2017-04-19 00:00:00,11.180000
2017-04-20 00:00:00,11.340000
2017-04-21 00:00:00,11.560000
2017-04-24 00:00:00,11.855000
2017-04-25 00:00:00,11.825000
2017-04-26 00:00:00,11.920000
2017-04-27 00:00:00,11.880000
2017-04-28 00:00:00,11.890000
2017-05-02 00:00:00,11.945000
2017-05-03 00:00:00,11.795000
2017-05-04 00:00:00,11.705000
2017-05-05 00:00:00,11.625000
2017-05-08 00:00:00,11.800000
2017-05-09 00:00:00,11.785000
2017-05-10 00:00:00,12.130000
2017-05-11 00:00:00,12.240000
2017-05-12 00:00:00,12.050000
2017-05-15 00:00:00,12.440000
2017-05-16 00:00:00,12.650000
2017-05-17 00:00:00,12.310000
2017-05-18 00:00:00,11.845000
2017-05-19 00:00:00,12.250000
2017-05-22 00:00:00,12.275000
2017-05-23 00:00:00,12.135000
2017-05-24 00:00:00,12.145000
2017-05-25 00:00:00,12.000000
2017-05-26 00:00:00,11.670000
2017-05-30 00:00:00,11.675000
2017-05-31 00:00:00,11.150000
2017-06-01 00:00:00,11.095000
2017-06-02 00:00:00,11.290000
2017-06-05 00:00:00,11.240000
2017-06-06 00:00:00,11.095000
2017-06-07 00:00:00,11.000000
2017-06-08 00:00:00,10.920000
2017-06-09 00:00:00,10.870000
2017-06-12 00:00:00,10.740000
2017-06-13 00:00:00,10.560000
2017-06-14 00:00:00,10.460000
2017-06-15 00:00:00,10.065000
2017-06-16 00:00:00,10.150000
2017-06-19 00:00:00,10.335000
2017-06-20 00:00:00,10.140000
2017-06-21 00:00:00,10.010000
2017-06-22 00:00:00,10.000000
2017-06-23 00:00:00,10.100000
2017-06-26 00:00:00,10.200000
2017-06-27 00:00:00,10.375000
2017-06-28 00:00:00,10.205000
2017-06-29 00:00:00,10.175000
2017-06-30 00:00:00,10.350000
2017-07-03 00:00:00,10.420000
2017-07-04 00:00:00,10.550000
2017-07-05 00:00:00,10.430000
2017-07-06 00:00:00,10.480000
2017-07-07 00:00:00,10.490000
2017-07-10 00:00:00,10.720000
2017-07-11 00:00:00,10.865000
2017-07-12 00:00:00,11.275000
2017-07-13 00:00:00,11.240000
2017-07-14 00:00:00,11.410000
2017-07-17 00:00:00,11.460000
2017-07-18 00:00:00,11.500000
2017-07-19 00:00:00,11.565000
2017-07-20 00:00:00,11.665000
2017-07-21 00:00:00,11.545000
2017-07-24 00:00:00,11.330000
2017-07-25 00:00:00,11.335000
2017-07-26 00:00:00,11.480000
2017-07-27 00:00:00,11.800000
2017-07-28 00:00:00,11.770000
2017-07-31 00:00:00,11.650000
2017-08-01 00:00:00,11.865000
2017-08-02 00:00:00,11.950000
2017-08-03 00:00:00,11.945000
2017-08-04 00:00:00,11.940000
